,CREATED_AT,SHIFT_ID,ACTION,WORKER_ID,SHIFT_START_LOGS,FACILITY_ID,PERFORMED_BY_TYPE,LEAD_TIME,SHIFT_TYPE
4290,2021-12-29 19:51:28.936000+00:00,258,SHIFT_VERIFY,3,2021-12-19 14:30:00+00:00,41,ADMIN,-245.357778,am
4291,2021-11-19 23:10:51.380000+00:00,258,SHIFT_CLAIM,3,2021-12-19 14:30:00+00:00,41,AGENT,711.319167,am
4292,2021-11-17 17:48:42.148000+00:00,258,SHIFT_OPEN,,2021-12-19 14:30:00+00:00,41,FACILITY,764.688333,am
4293,2021-11-17 03:13:00.354000+00:00,224,SHIFT_CLAIM,106,2021-12-02 23:00:00+00:00,54,ADMIN,379.783333,pm
4294,2021-11-17 03:57:54.596000+00:00,224,SHIFT_OPEN,106,2021-12-02 23:00:00+00:00,54,ADMIN,379.035,pm
4295,2021-12-03 07:16:53.655000+00:00,224,SHIFT_VERIFY,106,2021-12-02 23:00:00+00:00,54,ADMIN,-8.281389,pm
4296,2021-12-08 00:01:03.653000+00:00,1777,SHIFT_OPEN,,2021-12-26 23:00:00+00:00,51,FACILITY,454.9825,pm
4297,2021-12-21 19:11:56.028000+00:00,1777,SHIFT_CLAIM,13,2021-12-26 23:00:00+00:00,51,AGENT,123.801111,pm
4298,2021-12-27 20:12:10.885000+00:00,1777,SHIFT_VERIFY,13,2021-12-26 23:00:00+00:00,51,ADMIN,-21.202778,pm
4299,2021-12-18 18:56:45.144000+00:00,965,SHIFT_CLAIM,166,2021-12-30 23:00:00+00:00,13,AGENT,292.054167,pm
4300,2021-11-29 20:56:14.334000+00:00,965,SHIFT_OPEN,,2021-12-30 23:00:00+00:00,13,FACILITY,746.062778,pm
4301,2021-12-29 18:27:41.164000+00:00,965,FACILITY_CANCEL_FILLED,166,2021-12-30 23:00:00+00:00,13,FACILITY,28.538611,pm
4302,2021-12-15 22:34:41.469000+00:00,965,SHIFT_UNBOOK,20,2021-12-30 23:00:00+00:00,13,SYSTEM AUTOMATED,360.421944,pm
4303,2021-12-09 22:05:51.403000+00:00,965,SHIFT_CLAIM,20,2021-12-30 23:00:00+00:00,13,AGENT,504.9025,pm
4304,2021-12-01 23:23:10.516000+00:00,1210,SHIFT_OPEN,,2021-12-07 15:00:00+00:00,35,FACILITY,135.613889,am
4305,2021-12-07 23:33:01.799000+00:00,1210,SHIFT_VERIFY,16,2021-12-07 15:00:00+00:00,35,ADMIN,-8.550278,am
4306,2021-12-07 22:40:18.003000+00:00,1210,SHIFT_CLAIM,16,2021-12-07 15:00:00+00:00,35,ADMIN,-7.671667,am
4307,2022-01-01 02:27:54.379000+00:00,1883,SHIFT_VERIFY,78,2021-12-31 15:00:00+00:00,51,ADMIN,-11.465,am
4308,2021-12-08 20:57:00.742000+00:00,1883,SHIFT_OPEN,,2021-12-31 15:00:00+00:00,51,FACILITY,546.05,am
4309,2021-12-21 07:30:21.153000+00:00,1883,SHIFT_CLAIM,78,2021-12-31 15:00:00+00:00,51,AGENT,247.494167,am
4310,2021-12-16 19:56:29.259000+00:00,2415,SHIFT_OPEN,,2021-12-25 07:00:00+00:00,39,FACILITY,203.058611,noc
4311,2021-12-24 21:54:39.154000+00:00,2415,WORKER_CANCEL,94,2021-12-25 07:00:00+00:00,39,AGENT,9.089167,noc
4312,2021-12-19 08:09:24.869000+00:00,2415,SHIFT_CLAIM,94,2021-12-25 07:00:00+00:00,39,AGENT,142.843333,noc
4313,2021-12-07 23:53:42.442000+00:00,1768,SHIFT_OPEN,,2021-12-19 15:00:00+00:00,50,FACILITY,279.105,am
4314,2021-12-16 05:17:14.545000+00:00,1768,SHIFT_CLAIM,37,2021-12-19 15:00:00+00:00,50,AGENT,81.712778,am
4315,2021-12-19 02:41:03.750000+00:00,1768,WORKER_CANCEL,37,2021-12-19 15:00:00+00:00,50,AGENT,12.315833,am
4316,2021-12-20 21:39:48.614000+00:00,2536,FACILITY_CANCEL,,2021-12-29 15:00:00+00:00,8,FACILITY,209.336667,am
4317,2021-12-20 21:39:19.983000+00:00,2536,SHIFT_OPEN,,2021-12-29 15:00:00+00:00,8,FACILITY,209.344722,am
4318,2021-12-25 01:06:25.054000+00:00,2137,WORKER_CANCEL,36,2021-12-26 15:00:00+00:00,42,AGENT,37.893056,am
4319,2021-12-27 16:32:36.055000+00:00,2137,FACILITY_CANCEL,,2021-12-26 15:00:00+00:00,42,FACILITY,-25.543333,am
4320,2021-12-13 16:52:37.852000+00:00,2137,SHIFT_OPEN,,2021-12-26 15:00:00+00:00,42,FACILITY,310.123056,am
4321,2021-12-18 21:49:57.537000+00:00,2137,SHIFT_CLAIM,36,2021-12-26 15:00:00+00:00,42,AGENT,185.1675,am
4322,2021-12-09 12:59:02.837000+00:00,1806,SHIFT_CLAIM,161,2021-12-12 07:00:00+00:00,34,AGENT,66.016111,noc
4323,2021-12-08 17:41:46.839000+00:00,1806,SHIFT_OPEN,,2021-12-12 07:00:00+00:00,34,FACILITY,85.303889,noc
4324,2021-12-09 23:02:42.348000+00:00,1806,FACILITY_CANCEL_FILLED,161,2021-12-12 07:00:00+00:00,34,FACILITY,55.955,noc
4325,2021-12-02 20:58:07.525000+00:00,1345,SHIFT_OPEN,,2021-12-10 07:00:00+00:00,2,FACILITY,178.031389,noc
4326,2021-12-27 13:06:27.452000+00:00,2308,SHIFT_VERIFY,166,2021-12-26 03:00:00+00:00,51,ADMIN,-34.1075,custom
4327,2021-12-17 06:25:53.075000+00:00,2308,SHIFT_CLAIM,166,2021-12-26 03:00:00+00:00,51,AGENT,212.568611,custom
4328,2021-12-15 03:50:07.710000+00:00,2308,SHIFT_OPEN,,2021-12-26 03:00:00+00:00,51,FACILITY,263.164722,custom
4329,2021-12-23 23:14:21.417000+00:00,2759,SHIFT_CLAIM,34,2021-12-26 16:00:00+00:00,25,ADMIN,64.760833,am
4330,2021-12-23 23:14:09.902000+00:00,2759,SHIFT_OPEN,,2021-12-26 16:00:00+00:00,25,ADMIN,64.764167,am
4331,2021-12-28 17:08:38.234000+00:00,2759,SHIFT_DELETE,,2021-12-26 16:00:00+00:00,25,ADMIN,-49.143889,am
4332,2021-12-28 17:08:25.626000+00:00,2759,SHIFT_UNBOOK,34,2021-12-26 16:00:00+00:00,25,ADMIN,-49.140278,am
4333,2021-12-29 20:01:08.199000+00:00,2076,WORKER_CANCEL,37,2021-12-29 23:00:00+00:00,34,AGENT,2.981111,pm
4334,2021-12-10 17:38:59.699000+00:00,2076,SHIFT_OPEN,,2021-12-29 23:00:00+00:00,34,FACILITY,461.350278,pm
4335,2021-12-24 23:13:12.805000+00:00,2076,SHIFT_CLAIM,37,2021-12-29 23:00:00+00:00,34,AGENT,119.78,pm
4336,2021-12-28 20:17:52.451000+00:00,2872,FACILITY_CANCEL_FILLED,34,2021-12-28 23:00:00+00:00,25,FACILITY,2.702222,pm
4337,2021-12-28 20:16:37.155000+00:00,2872,SHIFT_OPEN,,2021-12-28 23:00:00+00:00,25,ADMIN,2.723056,pm
4338,2021-12-28 20:16:50.426000+00:00,2872,SHIFT_CLAIM,34,2021-12-28 23:00:00+00:00,25,ADMIN,2.719444,pm
4339,2021-12-18 11:07:14.323000+00:00,1715,FACILITY_CANCEL_FILLED,53,2021-12-19 23:00:00+00:00,31,FACILITY,35.879444,pm
4340,2021-12-07 13:23:46.222000+00:00,1715,SHIFT_OPEN,,2021-12-19 23:00:00+00:00,31,ADMIN,297.603889,pm
4341,2021-12-07 13:24:08.796000+00:00,1715,SHIFT_CLAIM,53,2021-12-19 23:00:00+00:00,31,ADMIN,297.597778,pm
4342,2021-12-22 16:44:18.337000+00:00,1975,FACILITY_CANCEL,,2021-12-24 23:00:00+00:00,0,FACILITY,54.261667,pm
4343,2021-12-09 21:13:15.870000+00:00,1975,SHIFT_OPEN,,2021-12-24 23:00:00+00:00,0,FACILITY,361.779167,pm
4344,2021-12-10 23:04:16.164000+00:00,2099,SHIFT_OPEN,,2021-12-25 23:00:00+00:00,13,FACILITY,359.928889,pm
4345,2021-12-12 22:31:27.097000+00:00,2099,FACILITY_CANCEL,,2021-12-25 23:00:00+00:00,13,FACILITY,312.475833,pm
4346,2021-11-26 20:45:16.956000+00:00,648,SHIFT_OPEN,,2021-12-26 06:00:00+00:00,30,FACILITY,705.245556,noc
4347,2021-12-03 22:47:18.051000+00:00,648,FACILITY_CANCEL_FILLED,80,2021-12-26 06:00:00+00:00,30,FACILITY,535.211667,noc
4348,2021-11-30 15:31:10.015000+00:00,648,SHIFT_CLAIM,80,2021-12-26 06:00:00+00:00,30,AGENT,614.480556,noc
4349,2021-12-25 06:24:44.651000+00:00,2762,SHIFT_VERIFY,186,2021-12-24 15:00:00+00:00,36,ADMIN,-15.412222,am
4350,2021-12-24 02:55:09.796000+00:00,2762,SHIFT_CLAIM,186,2021-12-24 15:00:00+00:00,36,ADMIN,12.080833,am
4351,2021-12-24 02:37:51.200000+00:00,2762,SHIFT_OPEN,,2021-12-24 15:00:00+00:00,36,FACILITY,12.369167,am
4352,2021-12-14 20:41:16.830000+00:00,2263,SHIFT_CLAIM,92,2021-12-31 22:30:00+00:00,41,AGENT,409.812222,pm
4353,2022-01-01 12:29:29.105000+00:00,2263,SHIFT_VERIFY,172,2021-12-31 22:30:00+00:00,41,ADMIN,-13.991389,pm
4354,2021-12-21 20:36:36.475000+00:00,2263,SHIFT_CLAIM,172,2021-12-31 22:30:00+00:00,41,AGENT,241.89,pm
4355,2021-12-14 00:05:58.859000+00:00,2263,SHIFT_OPEN,,2021-12-31 22:30:00+00:00,41,FACILITY,430.400556,pm
4356,2021-12-20 10:31:01.806000+00:00,2263,WORKER_CANCEL,92,2021-12-31 22:30:00+00:00,41,AGENT,275.983056,pm
4357,2021-12-16 18:24:21.717000+00:00,2404,SHIFT_OPEN,,2021-12-23 07:00:00+00:00,1,FACILITY,156.594167,noc
4358,2021-12-16 18:26:47.985000+00:00,2404,FACILITY_CANCEL,,2021-12-23 07:00:00+00:00,1,FACILITY,156.553611,noc
4359,2021-12-16 14:49:29.359000+00:00,2177,SHIFT_CLAIM,140,2021-12-20 15:00:00+00:00,11,AGENT,96.175278,am
4360,2021-12-13 22:21:48.913000+00:00,2177,SHIFT_OPEN,,2021-12-20 15:00:00+00:00,11,FACILITY,160.636667,am
4361,2021-12-22 02:47:04.809000+00:00,2177,SHIFT_VERIFY,140,2021-12-20 15:00:00+00:00,11,ADMIN,-35.784444,am
4362,2021-12-08 21:09:21.950000+00:00,1559,SHIFT_CLAIM,115,2021-12-25 15:00:00+00:00,13,AGENT,401.844167,am
4363,2021-12-11 18:18:27.354000+00:00,1559,SHIFT_CLAIM,149,2021-12-25 15:00:00+00:00,13,ADMIN,332.6925,am
4364,2021-12-05 21:49:04.850000+00:00,1559,SHIFT_OPEN,,2021-12-25 15:00:00+00:00,13,FACILITY,473.182222,am
4365,2021-12-08 22:13:30.435000+00:00,1559,WORKER_CANCEL,115,2021-12-25 15:00:00+00:00,13,AGENT,400.775,am
4366,2022-01-06 18:51:29.444000+00:00,1559,SHIFT_VERIFY,149,2021-12-25 15:00:00+00:00,13,ADMIN,-291.858056,am
4367,2021-12-03 22:43:05.828000+00:00,636,FACILITY_CANCEL_FILLED,33,2021-12-12 06:00:00+00:00,30,FACILITY,199.281944,noc
4368,2021-11-26 20:42:40.166000+00:00,636,SHIFT_OPEN,,2021-12-12 06:00:00+00:00,30,FACILITY,369.288889,noc
4369,2021-11-29 22:02:57.022000+00:00,636,SHIFT_CLAIM,33,2021-12-12 06:00:00+00:00,30,AGENT,295.950833,noc
4370,2021-12-01 00:09:11.834000+00:00,1140,SHIFT_OPEN,,2021-12-22 23:00:00+00:00,39,FACILITY,526.846944,pm
4371,2021-12-21 20:18:33.187000+00:00,1140,FACILITY_CANCEL_FILLED,130,2021-12-22 23:00:00+00:00,39,FACILITY,26.690833,pm
4372,2021-12-20 02:06:36.515000+00:00,1140,SHIFT_CLAIM,130,2021-12-22 23:00:00+00:00,39,ADMIN,68.89,pm
4373,2021-11-05 10:41:28.150000+00:00,35,SHIFT_CLAIM,62,2021-12-09 22:30:00+00:00,23,AGENT,827.808889,pm
4374,2021-12-12 22:35:42.775000+00:00,35,SHIFT_VERIFY,62,2021-12-09 22:30:00+00:00,23,ADMIN,-72.095,pm
4375,2021-10-26 13:47:26.051000+00:00,35,SHIFT_OPEN,,2021-12-09 22:30:00+00:00,23,FACILITY,1064.709444,pm
4376,2021-12-23 20:11:14.005000+00:00,2723,SHIFT_OPEN,,2021-12-29 14:30:00+00:00,59,ADMIN,138.312778,am
4377,2021-11-23 01:06:34.931000+00:00,549,SHIFT_OPEN,,2021-12-05 15:00:00+00:00,8,FACILITY,301.890556,am
4378,2021-11-29 20:54:42.348000+00:00,954,SHIFT_OPEN,,2021-12-12 23:00:00+00:00,13,FACILITY,314.088333,pm
4379,2021-12-16 18:29:54.154000+00:00,954,SHIFT_VERIFY,86,2021-12-12 23:00:00+00:00,13,ADMIN,-91.498333,pm
4380,2021-11-30 00:39:37.032000+00:00,954,SHIFT_CLAIM,86,2021-12-12 23:00:00+00:00,13,AGENT,310.339722,pm
4381,2021-12-22 17:49:52.465000+00:00,2643,SHIFT_OPEN,,2021-12-28 15:00:00+00:00,49,FACILITY,141.168889,am
4382,2021-12-08 14:31:57.596000+00:00,1799,SHIFT_CLAIM,72,2021-12-29 06:30:00+00:00,23,ADMIN,495.9675,noc
4383,2021-12-08 14:30:14.175000+00:00,1799,SHIFT_OPEN,,2021-12-29 06:30:00+00:00,23,FACILITY,495.996111,noc
4384,2021-12-18 16:04:43.819000+00:00,1799,FACILITY_CANCEL_FILLED,72,2021-12-29 06:30:00+00:00,23,FACILITY,254.421389,noc
4385,2021-12-30 00:14:44.617000+00:00,2904,SHIFT_OPEN,,2021-12-30 14:30:00+00:00,9,FACILITY,14.254444,am
4386,2021-12-04 09:38:45.990000+00:00,226,SHIFT_UNBOOK,106,2021-12-04 23:00:00+00:00,54,SYSTEM AUTOMATED,13.354167,pm
4387,2021-12-06 15:36:27.628000+00:00,226,FACILITY_CANCEL,,2021-12-04 23:00:00+00:00,54,FACILITY,-40.6075,pm
4388,2021-11-17 02:58:32.444000+00:00,226,SHIFT_OPEN,106,2021-12-04 23:00:00+00:00,54,ADMIN,428.024444,pm
4389,2021-11-17 02:38:42.889000+00:00,226,SHIFT_CLAIM,106,2021-12-04 23:00:00+00:00,54,ADMIN,428.355,pm
4390,2021-12-08 03:11:10.249000+00:00,1759,SHIFT_VERIFY,22,2021-12-06 17:00:00+00:00,39,ADMIN,-34.186111,am
4391,2021-12-07 23:19:15.573000+00:00,1759,SHIFT_OPEN,,2021-12-06 17:00:00+00:00,39,ADMIN,-30.320833,am
4392,2021-12-07 23:20:05.740000+00:00,1759,SHIFT_CLAIM,22,2021-12-06 17:00:00+00:00,39,ADMIN,-30.334722,am
4393,2021-12-15 16:50:32.093000+00:00,2314,SHIFT_VERIFY,20,2021-12-15 07:00:00+00:00,13,ADMIN,-9.842222,noc
4394,2021-12-15 16:19:31.731000+00:00,2314,SHIFT_OPEN,,2021-12-15 07:00:00+00:00,13,ADMIN,-9.325278,noc
4395,2021-12-15 16:20:46.158000+00:00,2314,SHIFT_CLAIM,20,2021-12-15 07:00:00+00:00,13,ADMIN,-9.346111,noc
4396,2021-12-23 20:12:09.762000+00:00,2739,SHIFT_OPEN,,2021-12-31 14:30:00+00:00,59,ADMIN,186.2975,am
4397,2021-12-30 22:55:21.644000+00:00,2739,FACILITY_CANCEL,,2021-12-31 14:30:00+00:00,59,FACILITY,15.5775,am
4398,2021-12-22 17:49:56.627000+00:00,2645,SHIFT_OPEN,,2021-12-28 15:00:00+00:00,49,FACILITY,141.167778,am
4399,2021-12-16 04:45:02.078000+00:00,2359,SHIFT_CLAIM,161,2021-12-17 07:00:00+00:00,39,AGENT,26.249444,noc
4400,2021-12-17 15:10:31.642000+00:00,2359,SHIFT_VERIFY,161,2021-12-17 07:00:00+00:00,39,ADMIN,-8.175278,noc
4401,2021-12-16 01:51:50.930000+00:00,2359,SHIFT_OPEN,,2021-12-17 07:00:00+00:00,39,FACILITY,29.136111,noc
4402,2021-12-07 23:10:25.709000+00:00,1707,SHIFT_VERIFY,22,2021-12-07 17:00:00+00:00,39,ADMIN,-6.173611,am
4403,2021-12-06 23:02:26.659000+00:00,1707,SHIFT_CLAIM,22,2021-12-07 17:00:00+00:00,39,AGENT,17.959444,am
4404,2021-12-06 23:01:43.777000+00:00,1707,SHIFT_OPEN,,2021-12-07 17:00:00+00:00,39,FACILITY,17.971389,am
4405,2021-12-15 22:34:41.528000+00:00,916,SHIFT_UNBOOK,20,2021-12-25 07:00:00+00:00,13,SYSTEM AUTOMATED,224.421944,noc
4406,2021-12-16 05:34:44.777000+00:00,916,SHIFT_CLAIM,92,2021-12-25 07:00:00+00:00,13,AGENT,217.421111,noc
4407,2021-11-29 19:19:45.337000+00:00,916,SHIFT_CLAIM,20,2021-12-25 07:00:00+00:00,13,AGENT,611.670833,noc
4408,2021-11-29 19:03:32.248000+00:00,916,SHIFT_OPEN,,2021-12-25 07:00:00+00:00,13,FACILITY,611.941111,noc
4409,2022-01-06 18:53:11.934000+00:00,916,SHIFT_VERIFY,92,2021-12-25 07:00:00+00:00,13,ADMIN,-299.886389,noc
4410,2021-11-24 22:35:54.922000+00:00,552,FACILITY_CANCEL,,2021-12-05 23:00:00+00:00,8,FACILITY,264.401667,pm
4411,2021-11-23 01:07:26.979000+00:00,552,SHIFT_OPEN,,2021-12-05 23:00:00+00:00,8,FACILITY,309.876111,pm
4412,2021-12-09 21:01:46.016000+00:00,1940,SHIFT_CLAIM,47,2021-12-14 15:00:00+00:00,48,ADMIN,113.970556,am
4413,2021-12-09 21:01:22.215000+00:00,1940,SHIFT_OPEN,,2021-12-14 15:00:00+00:00,48,ADMIN,113.977222,am
4414,2021-12-15 01:41:38.699000+00:00,1940,SHIFT_VERIFY,47,2021-12-14 15:00:00+00:00,48,ADMIN,-10.693889,am
4415,2021-12-19 16:26:54.453000+00:00,2505,SHIFT_CLAIM,74,2021-12-26 14:30:00+00:00,30,AGENT,166.051667,am
4416,2022-01-03 22:12:24.901000+00:00,2505,SHIFT_VERIFY,74,2021-12-26 14:30:00+00:00,30,ADMIN,-199.706667,am
4417,2021-12-18 14:29:08.729000+00:00,2505,SHIFT_OPEN,,2021-12-26 14:30:00+00:00,30,FACILITY,192.014444,am
4418,2021-11-25 16:26:41.533000+00:00,625,SHIFT_OPEN,,2021-12-06 15:00:00+00:00,14,FACILITY,262.555278,am
4419,2021-12-10 07:08:16.384000+00:00,2007,SHIFT_CLAIM,165,2021-12-27 07:00:00+00:00,57,AGENT,407.862222,noc
4420,2021-12-09 22:43:23.428000+00:00,2007,SHIFT_OPEN,,2021-12-27 07:00:00+00:00,57,FACILITY,416.276944,noc
4421,2021-11-24 21:40:38+00:00,607,SHIFT_OPEN,,2021-12-01 07:00:00+00:00,22,FACILITY,153.322778,noc
4422,2021-11-26 15:42:51.716000+00:00,607,SHIFT_CLAIM,161,2021-12-01 07:00:00+00:00,22,AGENT,111.285833,noc
4423,2021-11-29 23:32:29.965000+00:00,607,FACILITY_CANCEL_FILLED,161,2021-12-01 07:00:00+00:00,22,FACILITY,31.458611,noc
4424,2021-11-14 03:28:17.852000+00:00,196,SHIFT_OPEN,,2021-12-11 07:00:00+00:00,36,FACILITY,651.528611,noc
4425,2021-12-10 17:23:48.606000+00:00,196,SHIFT_CLAIM,51,2021-12-11 07:00:00+00:00,36,ADMIN,13.603333,noc
4426,2021-12-11 15:39:02.397000+00:00,196,SHIFT_VERIFY,51,2021-12-11 07:00:00+00:00,36,ADMIN,-8.650556,noc
4427,2021-12-06 02:21:46.427000+00:00,1430,SHIFT_CLAIM,113,2021-12-24 23:00:00+00:00,13,AGENT,452.637222,pm
4428,2021-12-03 21:33:11.205000+00:00,1430,SHIFT_OPEN,,2021-12-24 23:00:00+00:00,13,FACILITY,505.446944,pm
4429,2022-01-06 18:47:15.768000+00:00,1430,SHIFT_VERIFY,113,2021-12-24 23:00:00+00:00,13,ADMIN,-307.7875,pm
4430,2021-12-17 15:08:55.629000+00:00,207,SHIFT_VERIFY,130,2021-12-17 07:00:00+00:00,42,ADMIN,-8.148611,noc
4431,2021-11-16 11:14:19.253000+00:00,207,SHIFT_CLAIM,130,2021-12-17 07:00:00+00:00,42,ADMIN,739.761389,noc
4432,2021-11-15 23:07:29.959000+00:00,207,SHIFT_OPEN,,2021-12-17 07:00:00+00:00,42,FACILITY,751.875278,noc
4433,2021-12-13 19:41:57.030000+00:00,1426,SHIFT_VERIFY,166,2021-12-12 23:00:00+00:00,13,ADMIN,-20.699167,pm
4434,2021-12-08 10:29:37.238000+00:00,1426,SHIFT_CLAIM,166,2021-12-12 23:00:00+00:00,13,AGENT,108.506389,pm
4435,2021-12-03 21:30:40.333000+00:00,1426,SHIFT_OPEN,,2021-12-12 23:00:00+00:00,13,FACILITY,217.488889,pm
4436,2021-12-20 19:40:54.490000+00:00,2428,SHIFT_VERIFY,56,2021-12-16 23:00:00+00:00,56,ADMIN,-92.681667,pm
4437,2021-12-16 22:25:10.602000+00:00,2428,SHIFT_CLAIM,56,2021-12-16 23:00:00+00:00,56,ADMIN,0.580556,pm
4438,2021-12-16 22:24:47.386000+00:00,2428,SHIFT_OPEN,,2021-12-16 23:00:00+00:00,56,ADMIN,0.586944,pm
4439,2021-12-27 20:02:09.827000+00:00,2803,SHIFT_OPEN,,2021-12-27 23:00:00+00:00,17,ADMIN,2.964167,pm
4440,2021-12-01 23:23:57.856000+00:00,1227,SHIFT_OPEN,,2021-12-08 23:00:00+00:00,35,FACILITY,167.600833,pm
4441,2021-12-27 20:05:26.224000+00:00,2817,SHIFT_OPEN,,2021-12-31 23:00:00+00:00,17,ADMIN,98.909444,pm
4442,2021-12-08 20:11:34.103000+00:00,1789,SHIFT_CLAIM,22,2021-12-09 15:00:00+00:00,46,AGENT,18.807222,am
4443,2021-12-09 06:29:25.592000+00:00,1789,WORKER_CANCEL,22,2021-12-09 15:00:00+00:00,46,AGENT,8.509722,am
4444,2021-12-08 06:25:54.390000+00:00,1789,SHIFT_OPEN,,2021-12-09 15:00:00+00:00,46,FACILITY,32.568333,am
4445,2021-12-09 17:32:14.710000+00:00,1916,SHIFT_OPEN,,2021-12-09 23:00:00+00:00,3,ADMIN,5.462778,pm
4446,2021-11-27 08:00:47.290000+00:00,785,SHIFT_CLAIM,113,2021-12-02 23:00:00+00:00,13,AGENT,134.986944,pm
4447,2021-11-26 21:53:01.488000+00:00,785,SHIFT_OPEN,,2021-12-02 23:00:00+00:00,13,FACILITY,145.116389,pm
4448,2021-12-03 07:22:51.993000+00:00,785,SHIFT_VERIFY,113,2021-12-02 23:00:00+00:00,13,ADMIN,-8.380833,pm
4449,2021-12-17 16:15:37.299000+00:00,2446,FACILITY_CANCEL,,2021-12-20 06:30:00+00:00,23,FACILITY,62.239722,noc
4450,2021-12-17 14:57:56.992000+00:00,2446,SHIFT_OPEN,,2021-12-20 06:30:00+00:00,23,FACILITY,63.534444,noc
4451,2021-11-30 00:07:51.482000+00:00,999,SHIFT_OPEN,,2021-12-03 23:00:00+00:00,39,FACILITY,94.869167,pm
4452,2021-12-22 00:29:54.539000+00:00,2616,SHIFT_OPEN,,2021-12-30 14:30:00+00:00,15,FACILITY,206.001667,am
4453,2021-12-22 00:35:55.606000+00:00,2617,SHIFT_OPEN,,2021-12-23 23:00:00+00:00,50,FACILITY,46.401389,pm
4454,2021-12-06 15:23:45.423000+00:00,1194,SHIFT_CLAIM,166,2021-12-08 07:00:00+00:00,2,AGENT,39.604167,noc
4455,2021-12-01 20:09:20.592000+00:00,1194,SHIFT_OPEN,,2021-12-08 07:00:00+00:00,2,FACILITY,154.844444,noc
4456,2021-12-08 14:58:27.128000+00:00,1194,SHIFT_VERIFY,166,2021-12-08 07:00:00+00:00,2,ADMIN,-7.974167,noc
4457,2021-11-26 21:12:33.765000+00:00,673,SHIFT_OPEN,,2021-12-11 15:00:00+00:00,13,FACILITY,353.790833,am
4458,2021-11-30 00:34:04.510000+00:00,673,SHIFT_CLAIM,86,2021-12-11 15:00:00+00:00,13,AGENT,278.432222,am
4459,2021-11-29 01:06:39.167000+00:00,673,WORKER_CANCEL,89,2021-12-11 15:00:00+00:00,13,AGENT,301.889167,am
4460,2021-12-26 03:01:34.414000+00:00,673,SHIFT_VERIFY,86,2021-12-11 15:00:00+00:00,13,ADMIN,-348.026111,am
4461,2021-11-28 20:37:43.666000+00:00,673,SHIFT_CLAIM,89,2021-12-11 15:00:00+00:00,13,AGENT,306.371389,am
4462,2021-12-21 21:12:49.883000+00:00,2604,SHIFT_OPEN,,2021-12-23 17:00:00+00:00,39,FACILITY,43.786389,am
4463,2021-12-24 04:13:35.742000+00:00,2604,SHIFT_VERIFY,22,2021-12-23 17:00:00+00:00,39,ADMIN,-11.226389,am
4464,2021-12-21 21:15:17.133000+00:00,2604,SHIFT_CLAIM,22,2021-12-23 17:00:00+00:00,39,AGENT,43.745278,am
4465,2021-11-20 11:50:42.851000+00:00,497,SHIFT_OPEN,,2021-12-27 23:00:00+00:00,31,ADMIN,899.155,pm
4466,2021-11-21 00:18:02.034000+00:00,497,SHIFT_CLAIM,108,2021-12-27 23:00:00+00:00,31,AGENT,886.699444,pm
4467,2022-01-12 15:48:03.579000+00:00,497,NO_CALL_NO_SHOW,108,2021-12-27 23:00:00+00:00,31,ADMIN,-376.800833,pm
4468,2021-12-09 21:05:31.932000+00:00,1945,SHIFT_OPEN,,2021-12-14 23:00:00+00:00,0,FACILITY,121.908056,pm
4469,2021-11-26 21:47:52.203000+00:00,754,SHIFT_OPEN,,2021-12-21 15:00:00+00:00,6,FACILITY,593.202222,am
4470,2021-12-09 23:56:29.432000+00:00,754,FACILITY_CANCEL,,2021-12-21 15:00:00+00:00,6,FACILITY,279.058611,am
4471,2021-11-26 21:49:16.765000+00:00,781,SHIFT_OPEN,,2021-12-31 15:00:00+00:00,6,FACILITY,833.178889,am
4472,2021-12-13 22:21:40.800000+00:00,2175,SHIFT_OPEN,,2021-12-21 15:00:00+00:00,11,FACILITY,184.638889,am
4473,2021-12-13 22:21:05.746000+00:00,2167,SHIFT_OPEN,,2021-12-29 15:00:00+00:00,11,FACILITY,376.648611,am
4474,2021-12-09 21:15:52.211000+00:00,1985,SHIFT_OPEN,,2021-12-26 23:00:00+00:00,0,FACILITY,409.735556,pm
4475,2021-12-18 00:14:41.936000+00:00,1880,SHIFT_CLAIM,138,2021-12-29 23:00:00+00:00,51,AGENT,286.755278,pm
4476,2021-12-30 16:46:39.876000+00:00,1880,SHIFT_VERIFY,84,2021-12-29 23:00:00+00:00,51,ADMIN,-17.7775,pm
4477,2021-12-22 00:49:08.231000+00:00,1880,WORKER_CANCEL,138,2021-12-29 23:00:00+00:00,51,AGENT,190.181111,pm
4478,2021-12-08 20:56:43.263000+00:00,1880,SHIFT_OPEN,,2021-12-29 23:00:00+00:00,51,FACILITY,506.054722,pm
4479,2021-12-26 19:56:14.955000+00:00,1880,SHIFT_CLAIM,84,2021-12-29 23:00:00+00:00,51,ADMIN,75.062778,pm
4480,2021-12-06 06:20:33.773000+00:00,660,SHIFT_VERIFY,53,2021-12-05 15:00:00+00:00,13,ADMIN,-15.3425,am
4481,2021-11-27 09:52:10.420000+00:00,660,SHIFT_CLAIM,53,2021-12-05 15:00:00+00:00,13,AGENT,197.130556,am
4482,2021-11-26 21:07:42.471000+00:00,660,SHIFT_OPEN,,2021-12-05 15:00:00+00:00,13,FACILITY,209.871667,am
